    0.462495565414428711E+01    0.666597843170166016E+01    0.548231768608093262E+01    0.613697694918939618E+01    0.691356635955238996E+01    0.316861855983734120E+00    0.238463978832278727E+02    0.133507442474365245E+00    0.261637203395366669E+01    0.158057005023453598E+02    0.158063894456513676E+02   -0.699526940021738142E+03   -0.697475511231553025E+01    1
    0.486488056182861328E+01    0.254505777359008789E+01    0.912180870771408081E+00    0.171021663492188258E+01    0.745452247231611587E+01    0.587901437282562278E+00    0.299913101994314459E+02    0.884901529550552346E+00    0.267891252505779276E+01    0.159060814266505801E+02    0.159061844571858089E+02   -0.698484005566112046E+03   -0.697575511231552614E+01    1
    0.742148303985595703E+01    0.447010993957519531E+00    0.189679878950119019E+01    0.218014883222354294E+01    0.618953939076303961E+01    0.174119699001312245E+00    0.289374830162809040E+02    0.305163025856018066E+00    0.231264051401615145E+01    0.158925588714356163E+02    0.158921605262233818E+02   -0.698035246315887321E+03   -0.697675511231550338E+01    1
    0.362947940826416016E+00    0.400054311752319336E+01    0.164982947707176208E+01    0.199423417361207256E+01    0.547954246773596942E+01    0.165048038959503179E+00    0.359257542287861256E+02    0.320396202802658125E+00    0.299665183329582208E+01    0.159841361443657437E+02    0.159837595168874991E+02   -0.696674253475664273E+03   -0.697775511231553747E+01    1
    0.256605577468872070E+01    0.630523824691772461E+01    0.561939600110054016E+01    0.407943579567434078E+01    0.825473410718239897E+01    0.555054819583892800E+00    0.108013880018839661E+02    0.556215751171112105E+00    0.241102143013477299E+01    0.154631454248444236E+02    0.154653106959188413E+02   -0.696636475433629812E+03   -0.697875511231551471E+01    1
    0.478952598571777344E+01    0.647989606857299805E+01    0.761344987154006958E+01    0.439850777294791939E+01    0.654089940541446957E+01    0.555622518062591553E+00    0.268871012909891594E+01    0.940016901493072488E+00    0.274400833308696734E+01    0.150943799385698849E+02    0.148929372621019525E+02   -0.696431083044165916E+03   -0.697975511231548751E+01    1
    0.147628021240234375E+01    0.660118579864501953E+00    0.479115310311317444E+01    0.187831626341575664E+01    0.346682064034385728E+01    0.569909143447875910E+00    0.198778750325022884E+02    0.426577883958816573E+00    0.289065880942344666E+01    0.157285910276654590E+02    0.157270290927775100E+02   -0.695595264981612786E+03   -0.698075511231549406E+01    1
    0.271957731246948242E+01    0.236332750320434570E+01    0.467363345623016357E+01    0.158489370454343437E+01    0.570888849820211419E+01    0.466658365726470903E+00    0.118861832301216008E+02    0.755071777105331465E+00    0.230374735730886426E+01    0.155239314524127678E+02    0.155397882916834522E+02   -0.694962688696619466E+03   -0.698175511231549972E+01    1
    0.401603794097900391E+01    0.129405403137207031E+01    0.709991100430488586E+01    0.182003713162193548E+01    0.468876747451110010E+01    0.463109946250915505E+00    0.163414681621141149E+02    0.447628879547119163E+00    0.228985474449396120E+01    0.156437199409357124E+02    0.156427736152708921E+02   -0.694907792119001215E+03   -0.698275511231551516E+01    1
    0.428956747055053711E+01    0.138775110244750977E+01    0.583235847949981689E+01    0.497751755477227054E+01    0.631135578543651921E+01    0.186458861827850347E+00    0.160825900865422478E+01    0.739391744136810303E+00    0.261655638557672487E+01    0.149447006029925866E+02    0.149634936055968168E+02   -0.694488537823901652E+03   -0.698375511231553414E+01    1
    0.460982990264892578E+01    0.212195682525634766E+01    0.232652667164802551E+01    0.290456268074896506E+01    0.827803679754029176E+01    0.343690705299377397E+00    0.181074792637930386E+02    0.843423688411712669E+00    0.275048381668329256E+01    0.157098740648835182E+02    0.157284812371612546E+02   -0.693906044257844201E+03   -0.698475511231553270E+01    1
    0.307392311096191406E+01    0.460087156295776367E+01    0.153827327489852905E+01    0.644469609850305414E+01    0.687971309294156974E+01    0.284509086608886741E+00    0.228767268482450064E+02    0.867390406131744340E+00    0.264996689122915274E+01    0.157888585173672364E+02    0.157891175348831005E+02   -0.692354458229524994E+03   -0.698575511231552948E+01    1
    0.500639629364013672E+01    0.509506320953369141E+01    0.577535125613212585E+01    0.260652953916798680E+01    0.643732182397224673E+01    0.396096563339233376E+00    0.340404059056921593E+01    0.215799599885940552E+00    0.244900216585397690E+01    0.154448413127769069E+02    0.153521585861508552E+02   -0.691654660897373674E+03   -0.698675511231552360E+01    1
    0.353393936157226562E+01    0.131122255325317383E+01    0.957121282815933228E+00    0.387774790184756135E+01    0.777530761138767268E+01    0.468490099906921365E+00    0.223792187037693928E+02    0.628148198127746582E+00    0.234393398696184141E+01    0.157798932882672140E+02    0.157786377303975378E+02   -0.691276573786889799E+03   -0.698775511231549373E+01    1
    0.239394664764404297E+00    0.497775793075561523E+01    0.643660455942153931E+00    0.289815666436636743E+01    0.614466971992482236E+01    0.399110507965087846E+00    0.152334986664562351E+02    0.565152925252914495E+00    0.295300042545795449E+01    0.156124623862967518E+02    0.156128984067651704E+02   -0.691202247631746445E+03   -0.698875511231551716E+01    1
    0.238852214813232422E+01    0.556325674057006836E+01    0.712891730666160583E+01    0.291272646058966256E+01    0.747232609495932998E+01    0.401742970943450906E+00    0.224419979991417193E+02    0.175149434804916404E+00    0.266099651271104820E+01    0.157810597259084737E+02    0.157795672224286747E+02   -0.691147419893759661E+03   -0.698975511231552993E+01    1
    0.205097436904907227E+01    0.443633890151977539E+01    0.582204788923263550E+00    0.427512655516372320E+01    0.712550177625309189E+01    0.563392806053161554E+00    0.226743938905356295E+02    0.424041533470153831E+00    0.221363802474737170E+01    0.157852936977369858E+02    0.157850885124463396E+02   -0.690653320876325438E+03   -0.699075511231550273E+01    1
    0.633229732513427734E+00    0.227657842636108398E+01    0.619665163755416870E+01    0.420673873440857449E+01    0.528390888655408197E+01    0.417922306060791060E+00    0.390340378648073694E+01    0.605738019943237282E+00    0.231473740619420987E+01    0.153000712911588153E+02    0.153440909326103849E+02   -0.689800725654728126E+03   -0.699175511231550484E+01    1
    0.321735095977783203E+01    0.389529705047607422E+01    0.788407805562019348E+01    0.318308225268193290E+01    0.544573877756786739E+01    0.423073291778564453E+00    0.346394018008764393E+01    0.804681539535522461E+00    0.253608632016181934E+01    0.150741500575766985E+02    0.151749937684806824E+02   -0.689644952448745926E+03   -0.699275511231551850E+01    1
